area_name,lat,long,cat,restaurant count,borough
PJ's Bar & Grill,51.49155674850069,-0.1721372222484387,American Restaurant,145,Kensington and Chelsea
Zheng Chelsea,51.491584,-0.171929,Asian Restaurant,145,Kensington and Chelsea
Flavours of India,51.51402166775144,-0.17853269139544528,Indian Restaurant,145,Kensington and Chelsea
Tonkotsu Notting Hill,51.51583122162859,-0.20530070155737798,Ramen Restaurant,145,Kensington and Chelsea
Casa Brindisa,51.49495557030171,-0.1734965162082572,Tapas Restaurant,145,Kensington and Chelsea
Tukdin,51.51358538936537,-0.17931536338456916,Malay Restaurant,145,Kensington and Chelsea
Area Cafe,51.49816035700833,-0.16651732446830864,Italian Restaurant,145,Kensington and Chelsea
Masala Zone Bayswater,51.51606519419156,-0.18774617254475745,Indian Restaurant,145,Kensington and Chelsea
Villa Rosa,51.515017385116835,-0.1767365297518295,Italian Restaurant,145,Kensington and Chelsea
Brinkley's,51.486090047043476,-0.1842137146091787,Restaurant,145,Kensington and Chelsea
Porcini,51.4852255580058,-0.20237043959877382,Italian Restaurant,145,Kensington and Chelsea
Lucio,51.489011342676015,-0.17611053191821727,Italian Restaurant,145,Kensington and Chelsea
giovanni,51.4973583226744,-0.1669866272159877,Italian Restaurant,145,Kensington and Chelsea
Ukai Sushi,51.517574646222556,-0.20626565009697698,Japanese Restaurant,145,Kensington and Chelsea
CERU South Kensington,51.49346632544011,-0.17616071676248207,Middle Eastern Restaurant,145,Kensington and Chelsea
Casa Bardotti Pizzeria West Kensington,51.489203,-0.205934,Italian Restaurant,145,Kensington and Chelsea
Chucs Restaurant,51.514328507224924,-0.20118288307572446,Italian Restaurant,145,Kensington and Chelsea
The Mantl,51.49837,-0.165832,Turkish Restaurant,145,Kensington and Chelsea
The Kolossi,51.51551172826341,-0.17414113718279894,Greek Restaurant,145,Kensington and Chelsea
Essenza,51.51617296621679,-0.20622070904941944,Italian Restaurant,145,Kensington and Chelsea
Caffe Concerto,51.498262912183726,-0.16620758382221204,Italian Restaurant,145,Kensington and Chelsea
Haandi Knightsbridge,51.49892977398871,-0.16611042901905082,Indian Restaurant,145,Kensington and Chelsea
No. 10 Restaurant,51.49290661623362,-0.19273866577557988,Chinese Restaurant,145,Kensington and Chelsea
Bugis Street Brasserie,51.493771123380405,-0.18425346573277185,Chinese Restaurant,145,Kensington and Chelsea
Mamounia Lounge,51.49853219107394,-0.16557329428645912,Middle Eastern Restaurant,145,Kensington and Chelsea
London Shell Co,51.51917,-0.179218,Seafood Restaurant,145,Kensington and Chelsea
Pearl Liang,51.5193318246448,-0.18010034002650005,Dim Sum Restaurant,145,Kensington and Chelsea
Bosphorus Kebab,51.49312049484213,-0.17617260103539903,Kebab Restaurant,145,Kensington and Chelsea
Best Mangal II,51.49104485001578,-0.20721731978807661,Kebab Restaurant,145,Kensington and Chelsea
Indian Express,51.49302784342529,-0.20823223710944824,Indian Restaurant,145,Kensington and Chelsea
Bombay Palace,51.51426493813075,-0.16798422045932015,Indian Restaurant,145,Kensington and Chelsea
Queen of Sheba,51.51732476061862,-0.17168573616252938,Middle Eastern Restaurant,145,Kensington and Chelsea
Apero,51.49418026514761,-0.17556667867530154,Mediterranean Restaurant,145,Kensington and Chelsea
Kateh,51.52206196657754,-0.18374880656798218,Persian Restaurant,145,Kensington and Chelsea
Tsiakkos & Charcoal,51.52331382981037,-0.1945385570307625,Greek Restaurant,145,Kensington and Chelsea
Pars Persian Restaurant,51.52315356935242,-0.19559508239120887,Middle Eastern Restaurant,145,Kensington and Chelsea
Casa Malevo,51.51457393068802,-0.16536612603535547,Argentinian Restaurant,145,Kensington and Chelsea
Tendido Cero,51.49085460386166,-0.18389309751862593,Tapas Restaurant,145,Kensington and Chelsea
Pergola Olympia,51.49752326775265,-0.2109011002416552,Restaurant,145,Kensington and Chelsea
Al Maskoof Al Iraqi,51.51507810721483,-0.1655421187086328,Iraqi Restaurant,145,Kensington and Chelsea
Zia Teresa,51.498981562888076,-0.16398186140292698,Italian Restaurant,145,Kensington and Chelsea
Pardis Restaurant,51.51453765076458,-0.16561143444479487,Persian Restaurant,145,Kensington and Chelsea
The Heron,51.516996629148885,-0.1682672578927271,Thai Restaurant,145,Kensington and Chelsea
Da Daniela Italian Canteen,51.52416348452282,-0.1885873607853333,Italian Restaurant,145,Kensington and Chelsea
Freej Swaileh  صويلح,51.517810032867736,-0.1669503500109628,Middle Eastern Restaurant,145,Kensington and Chelsea
Beirut Cafe,51.516663794003975,-0.1652038703538586,Lebanese Restaurant,145,Kensington and Chelsea
The Prince Alfred & Formosa Dining Rooms,51.524463689008094,-0.18477682992621405,Restaurant,145,Kensington and Chelsea
Patogh (Patogh Restaurant),51.517826,-0.16623291,Persian Restaurant,145,Kensington and Chelsea
Cafe Helen,51.51647795487567,-0.1649139197003933,Middle Eastern Restaurant,145,Kensington and Chelsea
Karkuk,51.522356202942525,-0.17359990769294145,Middle Eastern Restaurant,145,Kensington and Chelsea
Albalad Restaurant || مطعم البلد,51.51429448523411,-0.16164401765852188,Middle Eastern Restaurant,145,Kensington and Chelsea
Margaux,51.49078283907111,-0.1827620025641484,French Restaurant,145,Kensington and Chelsea
Dinnings - Japanese,51.520135,-0.16689,Japanese Restaurant,145,Kensington and Chelsea
Maroush Gardens,51.515010107491534,-0.16308040904365137,Lebanese Restaurant,145,Kensington and Chelsea
Dhaba@49,51.525158,-0.197192,Indian Restaurant,145,Kensington and Chelsea
Maroush Express,51.51498818261396,-0.16268047632848473,Lebanese Restaurant,145,Kensington and Chelsea
Rocca di Papa,51.492901944738456,-0.1765585100789073,Italian Restaurant,145,Kensington and Chelsea
Maguro,51.525416718878695,-0.1790127799406014,Japanese Restaurant,145,Kensington and Chelsea
Bernardi's,51.5143933922487,-0.16104561312704402,Italian Restaurant,145,Kensington and Chelsea
Twist at Crawford,51.51933754370584,-0.16218511889897846,Tapas Restaurant,145,Kensington and Chelsea
Murasaki,51.527488,-0.189205,Japanese Restaurant,145,Kensington and Chelsea
The Harcourt,51.51969199287947,-0.16398277342617074,Scandinavian Restaurant,145,Kensington and Chelsea
Stein's,51.407100087065395,-0.307940201807341,German Restaurant,55,Kingston upon Thames
Cappadocia Restaurant,51.41223667986053,-0.30117488408795234,Turkish Restaurant,55,Kingston upon Thames
Poor Boys,51.409221,-0.306967,Cajun / Creole Restaurant,55,Kingston upon Thames
Obon - Sushi & Udon,51.414094,-0.30072,Japanese Restaurant,55,Kingston upon Thames
Stone Pizza,51.411930488071796,-0.3019087962748023,Italian Restaurant,55,Kingston upon Thames
Yimchai,51.413923,-0.300626,Chinese Restaurant,55,Kingston upon Thames
Patcharee Thai,51.413031337690256,-0.30058132192788983,Thai Restaurant,55,Kingston upon Thames
Chez Lalee,51.40902958122246,-0.3070228091909993,Mexican Restaurant,55,Kingston upon Thames
Atari Ya,51.41249445850445,-0.2873271096458707,Japanese Restaurant,55,Kingston upon Thames
Pomegranate Bistro,51.41221888567572,-0.3109227740043468,Italian Restaurant,55,Kingston upon Thames
Nay Thai,51.39346,-0.304992,Thai Restaurant,55,Kingston upon Thames
Roz Ana,51.41405409823652,-0.2871364343025377,Indian Restaurant,55,Kingston upon Thames
The French Table,51.39501719671309,-0.30771086455697,French Restaurant,55,Kingston upon Thames
Hampton Wick Tandoori,51.412898898124695,-0.3113722801208496,Indian Restaurant,55,Kingston upon Thames
Thai On Thames,51.410738518273284,-0.2987511406632389,Thai Restaurant,55,Kingston upon Thames
"Namu, Taste Of Japan",51.40997834438217,-0.3061319419032775,Japanese Restaurant,55,Kingston upon Thames
Thali Ho,51.391402,-0.309913,Indian Restaurant,55,Kingston upon Thames
The Pottery,51.416021,-0.288246,Tapas Restaurant,55,Kingston upon Thames
Simply Thai,51.42137,-0.319067,Thai Restaurant,55,Kingston upon Thames
Fish! Kitchen,51.41253284323309,-0.2868236724753305,Seafood Restaurant,55,Kingston upon Thames
The Place To Eat,51.411689996271214,-0.3079431764664279,Restaurant,55,Kingston upon Thames
Terra Mia,51.41068,-0.29213983,Italian Restaurant,55,Kingston upon Thames
Riverside Vegetaria,51.40689932047771,-0.30817508697509766,Vegetarian / Vegan Restaurant,55,Kingston upon Thames
Trattoria Calabrese,51.412686349214155,-0.28629978426875846,Italian Restaurant,55,Kingston upon Thames
Lebanese Valley,51.41205589936429,-0.30160143713337473,Lebanese Restaurant,55,Kingston upon Thames
Cheeky  Pea,51.40977416867412,-0.30505524222189195,Falafel Restaurant,55,Kingston upon Thames
Pho Kingston,51.40893137765788,-0.3059630661180698,Vietnamese Restaurant,55,Kingston upon Thames
Naturally Chinese Restaurant,51.39193452541135,-0.3108131759962663,Chinese Restaurant,55,Kingston upon Thames
Wildwood Kitchen,51.40879331571261,-0.30644346567562514,Italian Restaurant,55,Kingston upon Thames
New Devi Tandoori Restaurant,51.41412473784019,-0.28701530509151374,Indian Restaurant,55,Kingston upon Thames
Deea,51.41909381514593,-0.30191255959282154,Indian Restaurant,55,Kingston upon Thames
Phoreal,51.409842,-0.306412,Asian Restaurant,55,Kingston upon Thames
Preto,51.436019519041366,-0.26125770839366286,Brazilian Restaurant,55,Kingston upon Thames
Eden Kebab,51.40924101315232,-0.30334740367150964,Kebab Restaurant,55,Kingston upon Thames
Wan's Pecking & Cantonese Cusine Take Away,51.401454,-0.30411200000000005,Chinese Restaurant,55,Kingston upon Thames
Okan,51.462509823947784,-0.11179504195325424,Okonomiyaki Restaurant,58,Lambeth
Kricket,51.48660953959296,-0.12394036756530405,Indian Restaurant,58,Lambeth
"Fish, Wings & Tings",51.462087367289755,-0.11152854737610098,Caribbean Restaurant,58,Lambeth
Koi Ramen Noodle Bar,51.46347857800001,-0.11235904547194676,Ramen Restaurant,58,Lambeth
Baba G's,51.46347481755735,-0.11235810045205079,Indian Restaurant,58,Lambeth
Rum Kitchen,51.461583365090306,-0.11388995891057034,Caribbean Restaurant,58,Lambeth
Seven at Brixton,51.46203893600984,-0.11359096631962734,Tapas Restaurant,58,Lambeth
Gremio de Brixton,51.45985792818611,-0.11603766032885382,Tapas Restaurant,58,Lambeth
Mama Lan,51.462523456612985,-0.11227912704606108,Dumpling Restaurant,58,Lambeth
Eat Of Eden,51.46212,-0.11176463,Vegetarian / Vegan Restaurant,58,Lambeth
Upstairs At The Department Store,51.46418376953569,-0.11556587701660441,Restaurant,58,Lambeth
Naughty Piglets,51.455218020677385,-0.1132756175685482,Modern European Restaurant,58,Lambeth
Boqueria,51.45984683605465,-0.12720966948388693,Tapas Restaurant,58,Lambeth
Salon,51.46196584027072,-0.11326129921555636,Restaurant,58,Lambeth
Wild Caper,51.46199083238287,-0.11347359516624424,Mediterranean Restaurant,58,Lambeth
Chicken Shop/Dirty Burger,51.461746,-0.116313,New American Restaurant,58,Lambeth
Courtesan Dim Sum,51.46115994755113,-0.11122012921135563,Dim Sum Restaurant,58,Lambeth
YUM-D,51.461797153335866,-0.11327475928928114,Thai Restaurant,58,Lambeth
Bamboula,51.461013667426755,-0.11655780613233005,Caribbean Restaurant,58,Lambeth
Nanban,51.46156259191805,-0.11394156577397357,Japanese Restaurant,58,Lambeth
Sappho Meze Bar,51.46510757948787,-0.1299496474738779,Greek Restaurant,58,Lambeth
Negril,51.45263121327717,-0.12108664074229171,Caribbean Restaurant,58,Lambeth
Carioca,51.46211135603864,-0.11285376534287013,Brazilian Restaurant,58,Lambeth
Restaurante Santafereño,51.462486713522686,-0.11194562974776895,South American Restaurant,58,Lambeth
O Cantinho de Portugal,51.4671320263743,-0.11757200048532031,Portuguese Restaurant,58,Lambeth
Mama's Jerk,51.463486,-0.112227,Caribbean Restaurant,58,Lambeth
Kaosarn,51.46133356265827,-0.14393924673041567,Thai Restaurant,58,Lambeth
Roti Joupa,51.464949495444216,-0.13020683752127274,Caribbean Restaurant,58,Lambeth
Khamsa,51.459617,-0.124814,African Restaurant,58,Lambeth
El Rancho De Lalo,51.46218679732579,-0.11165015452108477,Latin American Restaurant,58,Lambeth
Asmara,51.46183081042343,-0.11222940401708825,African Restaurant,58,Lambeth
Donostia Social Club,51.463205362481766,-0.11243820190429688,Tapas Restaurant,58,Lambeth
katakata,51.45255206584915,-0.12102828380159512,Vegetarian / Vegan Restaurant,58,Lambeth
Tsunami,51.4647745586463,-0.1315637165436217,Japanese Restaurant,58,Lambeth
Llewelyn's,51.453205,-0.102675,Restaurant,58,Lambeth
The Dairy,51.46177309241098,-0.13965749875026223,Restaurant,58,Lambeth
The Lido Cafe,51.45345067480084,-0.10616506693007632,English Restaurant,58,Lambeth
Trinity,51.46360091977565,-0.14173627327588906,French Restaurant,58,Lambeth
Booma,51.471407,-0.112719,Indian Restaurant,58,Lambeth
Mommi,51.463960234037884,-0.13240512783496444,Japanese Restaurant,58,Lambeth
Olives 'n' Meze,51.46261984824201,-0.13569984407928914,Turkish Restaurant,58,Lambeth
Metro Garden Restaurant & Bar,51.46160195226857,-0.13819516896776068,Mediterranean Restaurant,58,Lambeth
Bistro Union,51.4543814946221,-0.13988732409507973,Restaurant,58,Lambeth
Barsito,51.46270819785013,-0.138091083472256,Tapas Restaurant,58,Lambeth
Tokyo Retro,51.45458799311766,-0.13965004754211566,Japanese Restaurant,58,Lambeth
Eco,51.46243469583331,-0.1365314581165777,Italian Restaurant,58,Lambeth
Argan,51.46251920254483,-0.1379353974955754,Moroccan Restaurant,58,Lambeth
A Toca,51.4753596,-0.1311737,Portuguese Restaurant,58,Lambeth
33 Abbeville Road,51.454055,-0.1403,Restaurant,58,Lambeth
The Abbeville Kitchen,51.45432647310704,-0.1399971114767822,Restaurant,58,Lambeth
Zumbura,51.463885233393526,-0.14153090317731523,Indian Restaurant,58,Lambeth
22 North Street Restaurant,51.46657674800421,-0.14255494524557236,Restaurant,58,Lambeth
On Cafe,51.461159936690485,-0.13606309890747068,Dim Sum Restaurant,58,Lambeth
Counter Culture,51.461834,-0.13978499,Modern European Restaurant,58,Lambeth
Four O Nine,51.46535142574537,-0.1294401435736628,French Restaurant,58,Lambeth
Carmen Bar de Tapas,51.46168902064942,-0.13806701925677697,Tapas Restaurant,58,Lambeth
Mekan,51.44371831563636,-0.02032020456335627,Greek Restaurant,10,Lewisham
Babur,51.44738955730938,-0.04183098949219809,Indian Restaurant,10,Lewisham
Le Querce,51.448047805292504,-0.041275405911631,Italian Restaurant,10,Lewisham
Turkuaz,51.4353203897812,-0.017901890774046518,Turkish Restaurant,10,Lewisham
Malaysian Deli,51.45576983414769,-0.03647278909562534,Malay Restaurant,10,Lewisham
Sapporo Ichiban,51.445069804184236,-0.021782918296754418,Japanese Restaurant,10,Lewisham
Levante Pide Restaurant,51.459848264113056,-0.011476481770328631,Turkish Restaurant,10,Lewisham
Takahashi,51.416424,-0.19230366,Sushi Restaurant,33,Merton
Rock Star Sushi,51.413101,-0.183323,Sushi Restaurant,33,Merton
Latitude,51.418942,-0.19344,Restaurant,33,Merton
Mr Cod,51.39698005124354,-0.19078599030285193,Fast Food Restaurant,33,Merton
Aya Lebanese Cuisine,51.416119921743636,-0.19250701229915063,Lebanese Restaurant,33,Merton
Maki Yaki,51.41826880240543,-0.19321103238898762,Sushi Restaurant,33,Merton
Made In Italy,51.41919056310421,-0.19957070594347162,Italian Restaurant,33,Merton
Little Vietnam,51.415625479692544,-0.19285177917280952,Vietnamese Restaurant,33,Merton
Gourmet Kebab House,51.41628171576929,-0.182171084523026,Fast Food Restaurant,33,Merton
Cedar Restaurant,51.41584826,-0.188032,Lebanese Restaurant,33,Merton
Bella Donna,51.401026281457966,-0.19554376602172852,Italian Restaurant,33,Merton
Princess of India,51.39982987810896,-0.19682676262511115,Indian Restaurant,33,Merton
Hi Bangkok,51.41503393650055,-0.20033419132232666,Thai Restaurant,33,Merton
imm Thai Fusion,51.419247,-0.19819781,Thai Restaurant,33,Merton
Ban Yai,51.41324795,-0.18306861,Thai Restaurant,33,Merton
Slurp,51.418954943822776,-0.19355266151518846,Asian Restaurant,33,Merton
La Nonna,51.41923350706031,-0.19639708779029955,Italian Restaurant,33,Merton
Katavento,51.41308536689211,-0.18323869022326028,Brazilian Restaurant,33,Merton
Verona,51.3995546,-0.1971693,Italian Restaurant,33,Merton
Kebaby,51.40291544096498,-0.19263088703155518,Fast Food Restaurant,33,Merton
The George Inn (Harvester),51.391504933296005,-0.203836978576833,English Restaurant,33,Merton
Noodle Foodle,51.400782,-0.203545,Japanese Restaurant,33,Merton
Raka,51.409364,-0.213595,Indian Restaurant,33,Merton
Chase Grill,51.408592,-0.21594968,Fast Food Restaurant,33,Merton
The Kung Fu,51.415888,-0.192432,Chinese Restaurant,33,Merton
Al Aya,51.41611647247185,-0.19264002995294496,Middle Eastern Restaurant,33,Merton
Merton Kebab House,51.416455,-0.192439,Middle Eastern Restaurant,33,Merton
Aya 2,51.41649869277473,-0.1815319061279297,Lebanese Restaurant,33,Merton
Yi-Ban,51.507538912871084,0.04158382293991263,Chinese Restaurant,24,Newham
Zero Sette,51.5086111244072,0.025280124948444296,Italian Restaurant,24,Newham
Tapa Tapa,51.50877707871855,0.025696528633345476,Tapas Restaurant,24,Newham
Thyme Restaurant,51.50852083464175,0.03900286737740079,Restaurant,24,Newham
Docksider,51.50841261159348,0.034945942925828366,American Restaurant,24,Newham
China Palace,51.50850651560314,0.024737372979665148,Chinese Restaurant,24,Newham
The Bridge Restaurant,51.508101980338466,0.03153566099354099,Restaurant,24,Newham
Mint Leaves,51.508158430706864,0.032435580828026944,Asian Restaurant,24,Newham
Urban Garden,51.508134,0.032315,Vegetarian / Vegan Restaurant,24,Newham
Il Volo,51.50023757142703,0.037979956811652574,Italian Restaurant,24,Newham
Viva Burrito,51.508048,0.029303,Mexican Restaurant,24,Newham
Fish & Chips,51.5137904267582,0.03132820129394531,Fast Food Restaurant,24,Newham
Ho Lee Chinese Restaurant,51.5099963,0.027008,Chinese Restaurant,24,Newham
Newham,51.5175255049868,0.03406252995402504,Tapas Restaurant,24,Newham
The Pyramid,51.50815148947428,0.026288330554962158,English Restaurant,24,Newham
Golden Sands Chinese,51.510100198077446,0.02610003873112028,Chinese Restaurant,24,Newham
Sushi Ya,51.50760125787038,0.02278002915196001,Japanese Restaurant,24,Newham
Reem Al Bawadi,51.50792420886645,0.02033126988785698,Middle Eastern Restaurant,24,Newham
Al Masar,51.50799351128671,0.020503514668507927,Middle Eastern Restaurant,24,Newham
Docklands Bar & Grill,51.50807661887983,0.020009225294740564,Restaurant,24,Newham
Caribbean Scene,51.5076374919629,0.020449437347424167,Caribbean Restaurant,24,Newham
Saravanaa Bhavan,51.56165404801178,0.06874473493191377,Indian Restaurant,16,Redbridge
Khyber Pass,51.552241,0.052645,Restaurant,16,Redbridge
Rooster Piri Piri,51.5597869774382,0.06982433095147755,Fast Food Restaurant,16,Redbridge
Sultan Restaurant,51.56246966119813,0.0678710252153187,Turkish Restaurant,16,Redbridge
Caraway,51.575197003145064,0.06648284160555362,Indian Restaurant,16,Redbridge
Ilford Kebab,51.555775344394306,0.07271226763992844,Fast Food Restaurant,16,Redbridge
China Grill,51.562806915064655,0.06842429224579819,Chinese Restaurant,16,Redbridge
Ruby's,51.55185,0.073636,Indian Restaurant,16,Redbridge
Elephant Royale,51.5763565874971,0.0672808924470088,Thai Restaurant,16,Redbridge
A1 Kebabish,51.55147058664676,0.05102685780698742,Indian Restaurant,16,Redbridge
Salamis Kebab,51.575894883174485,0.06596680717310169,Middle Eastern Restaurant,16,Redbridge
Osteria Pulcinella,51.44665999108839,-0.3274978950275836,Italian Restaurant,55,Richmond upon Thames
Ke Sushi,51.44802650578568,-0.3287328138552899,Japanese Restaurant,55,Richmond upon Thames
Pincho,51.44695017508788,-0.32604142128722063,Mediterranean Restaurant,55,Richmond upon Thames
Masaniello,51.4467573661853,-0.32741864913678986,Italian Restaurant,55,Richmond upon Thames
Tangawizi,51.45611590029622,-0.30922661394956713,Indian Restaurant,55,Richmond upon Thames
Hansel & Pretzel,51.43851896097159,-0.31348903448347354,German Restaurant,55,Richmond upon Thames
Al Boccon Di’vino,51.459607367630234,-0.30477187615200724,Italian Restaurant,55,Richmond upon Thames
Stein's Bavarian Restaurant,51.45552051238215,-0.30393675383913277,German Restaurant,55,Richmond upon Thames
Thai Upon Thames,51.455018,-0.31149,Thai Restaurant,55,Richmond upon Thames
The Gurkha's Inn,51.44748753750987,-0.32708117506712714,Indian Restaurant,55,Richmond upon Thames
Bellissimo Ristorante Caffetteria Italiana,51.4477281051755,-0.3286516303371516,Italian Restaurant,55,Richmond upon Thames
Adesso,51.45779766242524,-0.30493214860037243,Italian Restaurant,55,Richmond upon Thames
The Wharf Restaurant And Bar,51.4303809,-0.3257011,Restaurant,55,Richmond upon Thames
Thai At The Albert,51.44210133132608,-0.34394217364055213,Thai Restaurant,55,Richmond upon Thames
La Dolce Vita Italian Restaurant,51.43230386408056,-0.33839811192209457,Italian Restaurant,55,Richmond upon Thames
Jackson + Rye,51.45846294231622,-0.30698788150613304,American Restaurant,55,Richmond upon Thames
TW2 Bar & Grill,51.44415420393642,-0.34301336792503057,Restaurant,55,Richmond upon Thames
Le Salon Privé,51.453524,-0.318796,French Restaurant,55,Richmond upon Thames
Marios fish and chips,51.463896102007666,-0.33136679436777244,Fast Food Restaurant,55,Richmond upon Thames
Hilltribe Thai Restaurant,51.45963228233178,-0.30463222080662755,Thai Restaurant,55,Richmond upon Thames
The Ivy Richmond,51.459075449576645,-0.30620124780410435,Restaurant,55,Richmond upon Thames
Sheesh mahal,51.44727494792625,-0.32855680328743514,Indian Restaurant,55,Richmond upon Thames
chez lindsay,51.457907,-0.30542,French Restaurant,55,Richmond upon Thames
Côte Bistro,51.45893983444275,-0.3059623926819007,French Restaurant,55,Richmond upon Thames
Loch Fyne,51.43804146811687,-0.34908839323880964,Seafood Restaurant,55,Richmond upon Thames
Brula,51.45360980979214,-0.31887578273837563,French Restaurant,55,Richmond upon Thames
A Cena,51.45629679752498,-0.30882890449374956,Italian Restaurant,55,Richmond upon Thames
Richmond Café Thai Cuisine,51.45740460608562,-0.3045005333533485,Thai Restaurant,55,Richmond upon Thames
Fat Boys,51.45635965307231,-0.3088496395635584,Thai Restaurant,55,Richmond upon Thames
Quality Fish Restaurant,51.460025693744015,-0.30683953759745763,Seafood Restaurant,55,Richmond upon Thames
Naz Balti,51.446763386099875,-0.3272584398871136,Indian Restaurant,55,Richmond upon Thames
Atithi,51.44757990344971,-0.32705924614711174,Indian Restaurant,55,Richmond upon Thames
Delhi Durbar,51.446763917912946,-0.327134780921956,Indian Restaurant,55,Richmond upon Thames
Twickenham Tandoori,51.446501,-0.32779,Indian Restaurant,55,Richmond upon Thames
Caffe Del Mare,51.44798,-0.325871,Italian Restaurant,55,Richmond upon Thames
Swagat,51.45709360276805,-0.3037633112730593,Indian Restaurant,55,Richmond upon Thames
Chuba Rasa,51.445314,-0.3331656,Malay Restaurant,55,Richmond upon Thames
St Margarets Fish Bar,51.45497408053365,-0.3195831074698989,Seafood Restaurant,55,Richmond upon Thames
The Boat,51.45800681981848,-0.30696387355029614,Restaurant,55,Richmond upon Thames
Thai Elephant,51.45935654924015,-0.3039248208526693,Thai Restaurant,55,Richmond upon Thames
Matsuba,51.45960268508564,-0.30494301853386907,Japanese Restaurant,55,Richmond upon Thames
Ches's,51.4534423939542,-0.318929,Italian Restaurant,55,Richmond upon Thames
e-wok,51.454627621438014,-0.31933687691130336,Chinese Restaurant,55,Richmond upon Thames
The Den (Harvester),51.46008436455134,-0.3338070624943594,English Restaurant,55,Richmond upon Thames
Sushi Palace,51.460084936657566,-0.3337729565380934,Chinese Restaurant,55,Richmond upon Thames
Bar Tozino,51.49921957139185,-0.07544731743672019,Tapas Restaurant,140,Southwark
Flour & Grape,51.497965134193855,-0.08133606757448779,Italian Restaurant,140,Southwark
Santo Remedio,51.50374201784393,-0.08083470838401473,Mexican Restaurant,140,Southwark
Pizarro,51.49832202534203,-0.08117909724309832,Spanish Restaurant,140,Southwark
Kin+Deum,51.5024072195971,-0.0821548753891498,Thai Restaurant,140,Southwark
Le Pont de la Tour,51.50385213069224,-0.07364502506912927,French Restaurant,140,Southwark
Blueprint Cafe,51.50300967356399,-0.07183841107504732,English Restaurant,140,Southwark
Coppa Club,51.50795910154366,-0.07969136048557719,Restaurant,140,Southwark
Smith's,51.50438975585799,-0.0665234488315207,Seafood Restaurant,140,Southwark
Aqua,51.504247645814985,-0.08636928973031345,Restaurant,140,Southwark
Le Marche Du Quartier,51.505454848589125,-0.09109861149283537,French Restaurant,140,Southwark
Natural Kitchen,51.50804144361826,-0.07205223889366268,Modern European Restaurant,140,Southwark
Haz Restaurant,51.51117749691772,-0.08139009792383607,Turkish Restaurant,140,Southwark
Brindisa,51.50564847125995,-0.09118998740604416,Spanish Restaurant,140,Southwark
Darwin Brasserie,51.511229566213856,-0.08344765677383478,English Restaurant,140,Southwark
Treves & Hyde,51.51411421160949,-0.07060639095470833,Restaurant,140,Southwark
Pulia,51.506631613445734,-0.09116730033958297,Italian Restaurant,140,Southwark
Amber,51.51382000799698,-0.06882484772317549,Middle Eastern Restaurant,140,Southwark
Brindisa Chorizo Grill,51.505500380198846,-0.09053528308868408,Spanish Restaurant,140,Southwark
Katzenjammers,51.50483016249607,-0.09111493957738462,German Restaurant,140,Southwark
Bari Bari,51.515385,-0.068773516,Korean Restaurant,140,Southwark
Bread Street Kitchen,51.513308767544096,-0.09491560239236255,English Restaurant,140,Southwark
Macellaio RC,51.503366552186186,-0.10169583422215604,Italian Restaurant,140,Southwark
Sushinoen,51.5160182394666,-0.06920525520322131,Japanese Restaurant,140,Southwark
Dosa World,51.520245,-0.07135816,Indian Restaurant,140,Southwark
Hohaki,51.51619149876008,-0.07619522718899924,Vietnamese Restaurant,140,Southwark
Sichuan Folk,51.520279,-0.072573,Szechuan Restaurant,140,Southwark
Badolina,51.51826801216535,-0.07982395758820122,Mediterranean Restaurant,140,Southwark
Chatkhara,51.49288334517987,-0.09871762078900308,Indian Restaurant,140,Southwark
Le Tran,51.492264,-0.061857775,Vietnamese Restaurant,140,Southwark
Blixen,51.51916866369338,-0.07528426111416424,Modern European Restaurant,140,Southwark
DF Tacos,51.52045962408131,-0.07325735912002451,Mexican Restaurant,140,Southwark
Hungry Donkey,51.51687478215588,-0.07411349350067456,Greek Restaurant,140,Southwark
The Argentine Grill,51.498665,-0.09887863,Argentinian Restaurant,140,Southwark
Paladar,51.4981401,-0.104369,Restaurant,140,Southwark
Rōla Wala,51.519007,-0.077285,Indian Restaurant,140,Southwark
Beer & Buns,51.520460662511994,-0.08213501463345822,Japanese Restaurant,140,Southwark
Yamagoya,51.502999,-0.107081,Ramen Restaurant,140,Southwark
Dragon Castle,51.49216091775606,-0.09818984087917434,Cantonese Restaurant,140,Southwark
Sea Containers Restaurant,51.50853545346993,-0.10730981826782225,Seafood Restaurant,140,Southwark
Oxo Tower Restaurant,51.50853930202623,-0.1080974000513004,English Restaurant,140,Southwark
Lebanese Grill,51.49419861317102,-0.09188727475756739,Lebanese Restaurant,140,Southwark
Sabor Peruano,51.49288730706875,-0.10106320200506204,Peruvian Restaurant,140,Southwark
Vegan Nights London,51.521603,-0.07140074,Vegetarian / Vegan Restaurant,140,Southwark
Genesis,51.5216588852005,-0.075888801272529,Vegetarian / Vegan Restaurant,140,Southwark
The Sichuan,51.522159812186,-0.08702817994493915,Szechuan Restaurant,140,Southwark
Tonkotsu Bankside,51.505999472014054,-0.09932645503894438,Ramen Restaurant,140,Southwark
What The Pitta,51.523515649465665,-0.07610388018980559,Vegetarian / Vegan Restaurant,140,Southwark
Lyle's,51.52367355554449,-0.07642721111628588,English Restaurant,140,Southwark
Andina,51.52436530783196,-0.07698208093643188,Peruvian Restaurant,140,Southwark
Chimichurris,51.500664,-0.099020116,Argentinian Restaurant,140,Southwark
